SoilCode,VegCode,EcodistrictCode
ST16,SH5,AC10
ST16,SH5a,AC10
ST16,SH5b,AC10
ST16,SH6,AC10
ST16,SH7,AC10
ST16,SH8,AC10
ST16,SP1,AC6
ST16,SP10,AC6
ST16,SP1a,AC6
ST16,SP2,AC6
ST16,SP2a,AC6
ST16,SP3,AC6
ST16,SP4,AC6
ST16,SP4a,AC6
ST16,SP4b,AC6
ST16,SP5,AC6
ST16,SP6,AC6
ST16,SP7,AC6
ST16,SP8,AC6
ST16,SP9,AC6
ST16,TH1,AC10
ST16,TH1a,AC10
ST16,TH2,AC10
ST16,TH2a,AC10
ST16,TH3,AC10
ST16,TH6,AC10
ST16,TH7,AC10
ST16,TH8,AC10
ST16,TH8a,AC10
ST16,TH9,AC10
ST16B,CA1,AC10
ST16B,IH1,AC6
ST16B,IH1a,AC6
ST16B,IH2,AC6
ST16B,IH2a,AC6
ST16B,IH7,AC10
ST16B,IH8,AC3
ST16B,KA1,AC10
ST16B,KA2,AC10
ST16B,KA3,AC10
ST16B,KA4,AC10
ST16B,MW1,AC10
ST16B,MW10,AC6
ST16B,MW11,AC6
ST16B,MW12,AC6
ST16B,MW2,AC10
ST16B,MW2a,AC10
ST16B,MW3,AC10
ST16B,MW4,AC10
ST16B,MW4a,AC10
ST16B,MW5,AC10
ST16B,MW6,AC10
ST16B,MW7,AC10
ST16B,MW8,AC10
ST16B,MW9,AC6
ST16B,OW1,AC2
ST16B,OW2,AC2
ST16B,OW3,AC2
ST16B,SH1,AC10
ST16B,SH2,AC10
ST16B,SH3,AC10
ST16B,SH4,AC10
ST16B,SH5,AC10
ST16B,SH5a,AC10
ST16B,SH5b,AC10
ST16B,SH6,AC10
ST16B,SH7,AC10
ST16B,SH8,AC10
ST16B,SP1,AC6
ST16B,SP10,AC6
ST16B,SP1a,AC6
ST16B,SP2,AC6
ST16B,SP2a,AC6
ST16B,SP3,AC6
ST16B,SP4,AC6
ST16B,SP4a,AC6
ST16B,SP4b,AC6
ST16B,SP5,AC6
ST16B,SP6,AC6
ST16B,SP7,AC6
ST16B,SP8,AC6
ST16B,SP9,AC6
ST16B,TH1,AC10
ST16B,TH1a,AC10
ST16B,TH2,AC10
ST16B,TH2a,AC10
ST16B,TH3,AC10
ST16B,TH6,AC10
ST16B,TH7,AC10
ST16B,TH8,AC10
ST16B,TH8a,AC10
ST16B,TH9,AC10
ST16C,CA1,AC10
ST16C,IH1,AC6
ST16C,IH1a,AC6
ST16C,IH2,AC6
ST16C,IH2a,AC6
ST16C,IH8,AC3
ST16C,MW10,AC6
ST16C,MW11,AC6
ST16C,MW12,AC6
ST16C,MW9,AC6
ST16C,OW1,AC2
ST16C,OW2,AC2
ST16C,OW3,AC2
ST16C,SH4,AC10
ST16C,SH5,AC10
ST16C,SH5b,AC10
ST16C,SH6,AC10
ST16C,SP1,AC6
ST16C,SP1a,AC6
ST16C,SP2,AC6
ST16C,SP2a,AC6
ST16C,SP3,AC6
ST16C,SP4,AC6
ST16C,SP4a,AC6
ST16C,SP4b,AC6
ST16C,SP5,AC6
ST16C,SP6,AC6
ST16C,SP7,AC6
ST16C,SP9,AC6
ST16CB,CA1,AC10
ST16CB,IH1,AC6
ST16CB,IH1a,AC6
ST16CB,IH2,AC6
ST16CB,IH2a,AC6
ST16CB,IH8,AC3
ST16CB,MW10,AC6
ST16CB,MW11,AC6
ST16CB,MW12,AC6
ST16CB,MW9,AC6
ST16CB,OW1,AC2
ST16CB,OW2,AC2
ST16CB,OW3,AC2
ST16CB,SH4,AC10
ST16CB,SH5,AC10
ST16CB,SH5b,AC10
ST16CB,SH6,AC10
ST16CB,SP1,AC6
ST16CB,SP1a,AC6
ST16CB,SP2,AC6
ST16CB,SP2a,AC6
ST16CB,SP3,AC6
ST16CB,SP4,AC6
ST16CB,SP4a,AC6
ST16CB,SP4b,AC6
ST16CB,SP5,AC6
ST16CB,SP6,AC6
ST16CB,SP7,AC6
ST16CB,SP9,AC6
ST16CS,CA1,AC10
ST16CS,IH1,AC6
ST16CS,IH1a,AC6
ST16CS,IH2,AC6
ST16CS,IH2a,AC6
ST16CS,IH8,AC3
ST16CS,MW10,AC6
ST16CS,MW11,AC6
ST16CS,MW12,AC6
ST16CS,MW9,AC6
ST16CS,OW1,AC2
ST16CS,OW2,AC2
ST16CS,OW3,AC2
ST16CS,SH4,AC10
ST16CS,SH5,AC10
ST16CS,SH5b,AC10
ST16CS,SH6,AC10
ST16CS,SP1,AC6
ST16CS,SP1a,AC6
ST16CS,SP2,AC6
ST16CS,SP2a,AC6
ST16CS,SP3,AC6
ST16CS,SP4,AC6
ST16CS,SP4a,AC6
ST16CS,SP4b,AC6
ST16CS,SP5,AC6
ST16CS,SP6,AC6
ST16CS,SP7,AC6
ST16CS,SP9,AC6
ST16CSB,CA1,AC10
ST16CSB,IH1,AC6
ST16CSB,IH1a,AC6
ST16CSB,IH2,AC6
ST16CSB,IH2a,AC6
ST16CSB,IH8,AC3
ST16CSB,MW10,AC6
ST16CSB,MW11,AC6
ST16CSB,MW12,AC6
ST16CSB,MW9,AC6
ST16CSB,OW1,AC2
ST16CSB,OW2,AC2
ST16CSB,OW3,AC2
ST16CSB,SH4,AC10
ST16CSB,SH5,AC10
ST16CSB,SH5b,AC10
ST16CSB,SH6,AC10
ST16CSB,SP1,AC6
ST16CSB,SP1a,AC6
ST16CSB,SP2,AC6
ST16CSB,SP2a,AC6
ST16CSB,SP3,AC6
ST16CSB,SP4,AC6
ST16CSB,SP4a,AC6
ST16CSB,SP4b,AC6
ST16CSB,SP5,AC6
ST16CSB,SP6,AC6
ST16CSB,SP7,AC6
ST16CSB,SP9,AC6
ST16L,CA1,AC10
ST16L,IH1,AC6
ST16L,IH1a,AC6
ST16L,IH2,AC6
ST16L,IH2a,AC6
ST16L,IH7,AC10
ST16L,IH8,AC6
ST16L,KA1,AC10
ST16L,KA2,AC10
ST16L,KA3,AC10
ST16L,KA4,AC10
ST16L,MW1,AC10
ST16L,MW10,AC6
ST16L,MW11,AC6
ST16L,MW12,AC6
ST16L,MW2,AC10
ST16L,MW2a,AC10
ST16L,MW3,AC10
ST16L,MW4,AC10
ST16L,MW4a,AC10
ST16L,MW5,AC10
ST16L,MW6,AC10
ST16L,MW7,AC10
ST16L,MW8,AC10
ST16L,MW9,AC6
ST16L,OW1,AC2
ST16L,OW2,AC2
ST16L,OW3,AC2
ST16L,SH1,AC10
ST16L,SH2,AC10
ST16L,SH3,AC10
ST16L,SH4,AC10
ST16L,SH5,AC10
ST16L,SH5a,AC10
ST16L,SH5b,AC10
ST16L,SH6,AC10
ST16L,SH7,AC10
ST16L,SH8,AC10
ST16L,SP1,AC6
ST16L,SP10,AC6
ST16L,SP1a,AC6
ST16L,SP2,AC6
ST16L,SP2a,AC6
ST16L,SP3,AC6
ST16L,SP4,AC6
ST16L,SP4a,AC6
ST16L,SP4b,AC6
ST16L,SP5,AC6
ST16L,SP6,AC6
ST16L,SP7,AC6
ST16L,SP8,AC6
ST16L,SP9,AC6
ST16L,TH1,AC10
ST16L,TH1a,AC10
ST16L,TH2,AC10
ST16L,TH2a,AC10
ST16L,TH3,AC10
ST16L,TH6,AC10
ST16L,TH7,AC10
ST16L,TH8,AC10
ST16L,TH8a,AC10
ST16L,TH9,AC10
ST16LB,CA1,AC10
ST16LB,IH1,AC6
ST16LB,IH1a,AC6
ST16LB,IH2,AC6
ST16LB,IH2a,AC6
ST16LB,IH7,AC10
ST16LB,IH8,AC6
ST16LB,KA1,AC10
ST16LB,KA2,AC10
ST16LB,KA3,AC10
ST16LB,KA4,AC10
ST16LB,MW1,AC10
ST16LB,MW10,AC6
ST16LB,MW11,AC6
ST16LB,MW12,AC6
ST16LB,MW2,AC10
ST16LB,MW2a,AC10
ST16LB,MW3,AC10
ST16LB,MW4,AC10
ST16LB,MW4a,AC10
ST16LB,MW5,AC10
ST16LB,MW6,AC10
ST16LB,MW7,AC10
ST16LB,MW8,AC10
ST16LB,MW9,AC6
ST16LB,OW1,AC2
ST16LB,OW2,AC2
ST16LB,OW3,AC2
ST16LB,SH1,AC10
ST16LB,SH2,AC10
ST16LB,SH3,AC10
ST16LB,SH4,AC10
ST16LB,SH5,AC10
ST16LB,SH5a,AC10
ST16LB,SH5b,AC10
ST16LB,SH6,AC10
ST16LB,SH7,AC10
ST16LB,SH8,AC10
ST16LB,SP1,AC6
ST16LB,SP10,AC6
ST16LB,SP1a,AC6
ST16LB,SP2,AC6
ST16LB,SP2a,AC6
ST16LB,SP3,AC6
ST16LB,SP4,AC6
ST16LB,SP4a,AC6
ST16LB,SP4b,AC6
ST16LB,SP5,AC6
ST16LB,SP6,AC6
ST16LB,SP7,AC6
ST16LB,SP8,AC6
ST16LB,SP9,AC6
ST16LB,TH1,AC10
ST16LB,TH1a,AC10
ST16LB,TH2,AC10
ST16LB,TH2a,AC10
ST16LB,TH3,AC10
ST16LB,TH6,AC10
ST16LB,TH7,AC10
ST16LB,TH8,AC10
ST16LB,TH8a,AC10
ST16LB,TH9,AC10
ST16LS,CA1,AC10
ST16LS,IH1,AC6
ST16LS,IH1a,AC6
ST16LS,IH2,AC6
ST16LS,IH2a,AC6
ST16LS,IH7,AC10
ST16LS,IH8,AC6
ST16LS,KA1,AC10
ST16LS,KA2,AC10
ST16LS,KA3,AC10
ST16LS,KA4,AC10
ST16LS,MW1,AC10
ST16LS,MW10,AC6
ST16LS,MW11,AC6
ST16LS,MW12,AC6
ST16LS,MW2,AC10
ST16LS,MW2a,AC10
ST16LS,MW3,AC10
ST16LS,MW4,AC10
ST16LS,MW4a,AC10
ST16LS,MW5,AC10
ST16LS,MW6,AC10
ST16LS,MW7,AC10
ST16LS,MW8,AC10
ST16LS,MW9,AC6
ST16LS,OW1,AC2
ST16LS,OW2,AC2
ST16LS,OW3,AC2
ST16LS,SH4,AC10
ST16LS,SP1,AC6
ST16LS,SP10,AC6
ST16LS,SP1a,AC6
ST16LS,SP2,AC6
ST16LS,SP2a,AC6
ST16LS,SP3,AC6
ST16LS,SP4,AC6
ST16LS,SP4a,AC6
ST16LS,SP4b,AC6
ST16LS,SP5,AC6
ST16LS,SP6,AC6
ST16LS,SP7,AC6
ST16LS,SP8,AC6
ST16LS,SP9,AC6
ST16LSB,CA1,AC10
ST16LSB,IH1,AC6
ST16LSB,IH1a,AC6
ST16LSB,IH2,AC6
ST16LSB,IH2a,AC6
ST16LSB,IH7,AC10
ST16LSB,IH8,AC6
ST16LSB,KA1,AC10
ST16LSB,KA2,AC10
ST16LSB,KA3,AC10
ST16LSB,KA4,AC10
ST16LSB,MW1,AC10
ST16LSB,MW10,AC6
ST16LSB,MW11,AC6
ST16LSB,MW12,AC6
ST16LSB,MW2,AC10
ST16LSB,MW2a,AC10
ST16LSB,MW3,AC10
ST16LSB,MW4,AC10
ST16LSB,MW4a,AC10
ST16LSB,MW5,AC10
ST16LSB,MW6,AC10
ST16LSB,MW7,AC10
ST16LSB,MW8,AC10
ST16LSB,MW9,AC6
ST16LSB,OW1,AC2
ST16LSB,OW2,AC2
ST16LSB,OW3,AC2
ST16LSB,SH4,AC10
ST16LSB,SP1,AC6
ST16LSB,SP10,AC6
ST16LSB,SP1a,AC6
ST16LSB,SP2,AC6
ST16LSB,SP2a,AC6
ST16LSB,SP3,AC6
ST16LSB,SP4,AC6
ST16LSB,SP4a,AC6
ST16LSB,SP4b,AC6
ST16LSB,SP5,AC6
ST16LSB,SP6,AC6
ST16LSB,SP7,AC6
ST16LSB,SP8,AC6
ST16LSB,SP9,AC6
ST16S,CA1,AC10
ST16S,IH1,AC6
ST16S,IH1a,AC6
ST16S,IH2,AC6
ST16S,IH2a,AC6
ST16S,IH7,AC10
ST16S,IH8,AC3
ST16S,KA1,AC10
ST16S,KA2,AC10
ST16S,KA3,AC10
ST16S,KA4,AC10
ST16S,MW1,AC10
ST16S,MW10,AC6
ST16S,MW11,AC6
ST16S,MW12,AC6
ST16S,MW2,AC10
ST16S,MW2a,AC10
ST16S,MW3,AC10
ST16S,MW4,AC10
ST16S,MW4a,AC10
ST16S,MW5,AC10
ST16S,MW6,AC10
ST16S,MW7,AC10
ST16S,MW8,AC10
ST16S,MW9,AC6
ST16S,OW1,AC2
ST16S,OW2,AC2
ST16S,OW3,AC2
ST16S,SH4,AC10
ST16S,SP1,AC6
ST16S,SP10,AC6
ST16S,SP1a,AC6
ST16S,SP2,AC6
ST16S,SP2a,AC6
ST16S,SP3,AC6
ST16S,SP4,AC6
ST16S,SP4a,AC6
ST16S,SP4b,AC6
ST16S,SP5,AC6
ST16S,SP6,AC6
ST16S,SP7,AC6
ST16S,SP8,AC6
ST16S,SP9,AC6
ST16SB,CA1,AC10
ST16SB,IH1,AC6
ST16SB,IH1a,AC6
ST16SB,IH2,AC6
ST16SB,IH2a,AC6
ST16SB,IH7,AC10
ST16SB,IH8,AC3
ST16SB,KA1,AC10
ST16SB,KA2,AC10
ST16SB,KA3,AC10
ST16SB,KA4,AC10
ST16SB,MW1,AC10
ST16SB,MW10,AC6
ST16SB,MW11,AC6
ST16SB,MW12,AC6
ST16SB,MW2,AC10
ST16SB,MW2a,AC10
ST16SB,MW3,AC10
ST16SB,MW4,AC10
ST16SB,MW4a,AC10
ST16SB,MW5,AC10
ST16SB,MW6,AC10
ST16SB,MW7,AC10
ST16SB,MW8,AC10
ST16SB,MW9,AC6
ST16SB,OW1,AC2
ST16SB,OW2,AC2
ST16SB,OW3,AC2
ST16SB,SH4,AC10
ST16SB,SH5,AC10
ST16SB,SH5b,AC10
ST16SB,SH6,AC10
ST16SB,SP1,AC6
ST16SB,SP10,AC6
ST16SB,SP1a,AC6
ST16SB,SP2,AC6
ST16SB,SP2a,AC6
ST16SB,SP3,AC6
ST16SB,SP4,AC6
ST16SB,SP4a,AC6
ST16SB,SP4b,AC6
ST16SB,SP5,AC6
ST16SB,SP6,AC6
ST16SB,SP7,AC6
ST16SB,SP8,AC6
ST16SB,SP9,AC6
ST17,CA1,AC9
ST17,KA1,AC9
ST17,KA2,AC9
ST17,KA3,AC9
ST17,KA4,AC9
ST17,MW1,AC9
ST17,MW2,AC9
ST17,MW2a,AC9
ST17,MW3,AC9
ST17,MW4,AC9
ST17,MW4a,AC9
ST17,MW5,AC9
ST17,MW6,AC9
ST17,MW7,AC9
ST17,MW8,AC9
ST17,OW5,AC13
ST17,SH5,AC9
ST17,SH5a,AC9
ST17,SH5b,AC9
ST17,SH6,AC9
ST17,SH7,AC9
ST17,SH8,AC9
ST17,TH1,AC9
ST17,TH1a,AC9
ST17,TH2,AC9
ST17,TH2a,AC9
ST17,TH3,AC9
ST17,TH5,AC9
ST17,TH6,AC9
ST17,TH7,AC9
ST17,TH8,AC9
ST17,TH8a,AC9
ST17,TH9,AC9
ST17S,CA1,AC9
ST17S,KA1,AC9
ST17S,KA2,AC9
ST17S,KA3,AC9
ST17S,KA4,AC9
ST17S,MW1,AC9
ST17S,MW2,AC9
ST17S,MW2a,AC9
ST17S,MW3,AC9
ST17S,MW4,AC9
ST17S,MW4a,AC9
ST17S,MW5,AC9
ST17S,MW6,AC9
ST17S,MW7,AC9
ST17S,MW8,AC9
ST17S,OW5,AC13
ST17S,SH5,AC9
ST17S,SH5a,AC9
ST17S,SH5b,AC9
ST17S,SH6,AC9
ST17S,SH7,AC9
ST17S,SH8,AC9
ST17S,TH1,AC9
ST17S,TH1a,AC9
ST17S,TH2,AC9
ST17S,TH2a,AC9
ST17S,TH3,AC9
ST17S,TH5,AC9
ST17S,TH6,AC9
ST17S,TH7,AC9
ST17S,TH8,AC9
ST17S,TH8a,AC9
ST17S,TH9,AC9
ST18,CA1,AC10
ST18,KA1,AC10
ST18,KA2,AC10
ST18,KA3,AC10
ST18,KA4,AC10
ST18,MW1,AC10
ST18,MW2,AC10
ST18,MW2a,AC10
ST18,MW3,AC10
ST18,MW4,AC10
ST18,MW4a,AC10
ST18,MW5,AC10
ST18,MW6,AC10
ST18,MW7,AC10
ST18,MW8,AC10
ST18,OW5,AC14
ST18,SH5,AC10
ST18,SH5a,AC10
ST18,SH5b,AC10
ST18,SH6,AC10
ST18,SH7,AC10
ST18,SH8,AC10
ST18,TH1,AC10
ST18,TH1a,AC10
ST18,TH2,AC10
ST18,TH2a,AC10
ST18,TH3,AC10
ST18,TH6,AC10
ST18,TH7,AC10
ST18,TH8,AC10
ST18,TH8a,AC10
ST18,TH9,AC10
ST18S,CA1,AC10
ST18S,KA1,AC10
ST18S,KA2,AC10
ST18S,KA3,AC10
ST18S,KA4,AC10
ST18S,MW1,AC10
ST18S,MW2,AC10
ST18S,MW2a,AC10
ST18S,MW3,AC10
ST18S,MW4,AC10
ST18S,MW4a,AC10
ST18S,MW5,AC10
ST18S,MW6,AC10
ST18S,MW7,AC10
ST18S,MW8,AC10
ST18S,OW5,AC14
ST18S,SH5,AC10
ST18S,SH5a,AC10
ST18S,SH5b,AC10
ST18S,SH6,AC10
ST18S,SH7,AC10
ST18S,SH8,AC10
ST18S,TH1,AC10
ST18S,TH1a,AC10
ST18S,TH2,AC10
ST18S,TH2a,AC10
ST18S,TH3,AC10
ST18S,TH6,AC10
ST18S,TH7,AC10
ST18S,TH8,AC10
ST18S,TH8a,AC10
ST18S,TH9,AC10
ST1B,CA2,AC5
ST1B,IH1,AC5
ST1B,IH1a,AC5
ST1B,IH2,AC5
ST1B,IH2a,AC5
ST1B,IH4,AC9
ST1B,IH4a,AC9
ST1B,IH6,AC9
ST1B,IH6a,AC9
ST1B,IH6b,AC9
ST1B,IH7,AC9
ST1B,IH8,AC5
ST1B,MW10,AC5
ST1B,MW11,AC5
ST1B,MW12,AC5
ST1B,MW9,AC5
ST1B,OW1,AC1
ST1B,OW2,AC1
ST1B,OW3,AC1
ST1B,SH1,AC9
ST1B,SH2,AC9
ST1B,SH3,AC9
ST1B,SH4,AC9
ST1B,SH5,AC9
ST1B,SH5b,AC9
ST1B,SH6,AC9
ST1B,SH7,AC9
ST1B,SH8,AC9
ST1B,SP1,AC5
ST1B,SP10,AC5
ST1B,SP1a,AC5
ST1B,SP2,AC5
ST1B,SP2a,AC5
ST1B,SP3,AC5
ST1B,SP4,AC5
ST1B,SP4a,AC5
ST1B,SP4b,AC5
ST1B,SP5,AC5
ST1B,SP6,AC5
ST1B,SP7,AC5
ST1B,SP8,AC5
ST1B,TH1,AC9
ST1B,TH1a,AC9
ST1B,TH5,AC9
ST1B,TH6,AC9
ST1B,TH7,AC9
ST1B,TH8,AC9
ST1B,TH8a,AC9
ST1B,TH9,AC9
ST1S,CA2,AC5
ST1S,IH1,AC5
ST1S,IH1a,AC5
ST1S,IH2,AC5
ST1S,IH2a,AC5
ST1S,IH4,AC9
ST1S,IH4a,AC9
ST1S,IH6,AC9
ST1S,IH6a,AC9
ST1S,IH6b,AC9
ST1S,IH7,AC9
ST1S,IH8,AC5
ST1S,MW10,AC5
ST1S,MW11,AC5
ST1S,MW12,AC5
ST1S,MW9,AC5
ST1S,OW1,AC1
ST1S,OW2,AC1
ST1S,OW3,AC1
ST1S,SH1,AC9
ST1S,SH2,AC9
ST1S,SH3,AC9
ST1S,SH4,AC9
ST1S,SH5,AC9
ST1S,SH5b,AC9
ST1S,SH6,AC9
ST1S,SH7,AC9
ST1S,SH8,AC9
ST1S,SP1,AC5
ST1S,SP10,AC5
ST1S,SP1a,AC5
ST1S,SP2,AC5
ST1S,SP2a,AC5
ST1S,SP3,AC5
ST1S,SP4,AC5
ST1S,SP4a,AC5
ST1S,SP4b,AC5
ST1S,SP5,AC5
ST1S,SP6,AC5
ST1S,SP7,AC5
ST1S,SP8,AC5
ST1S,TH1,AC9
ST1S,TH1a,AC9
ST1S,TH5,AC9
ST1S,TH6,AC9
ST1S,TH7,AC9
ST1S,TH8,AC9
ST1S,TH8a,AC9
ST1S,TH9,AC9
ST1SB,CA2,AC5
ST1SB,IH1,AC5
ST1SB,IH1a,AC5
ST1SB,IH2,AC5
ST1SB,IH2a,AC5
ST1SB,IH4,AC9
ST1SB,IH4a,AC9
ST1SB,IH6,AC9
ST1SB,IH6a,AC9
ST1SB,IH6b,AC9
ST1SB,IH7,AC9
ST1SB,IH8,AC5
ST1SB,MW10,AC5
ST1SB,MW11,AC5
ST1SB,MW12,AC5
ST1SB,MW9,AC5
ST1SB,OW1,AC1
ST1SB,OW2,AC1
ST1SB,OW3,AC1
ST1SB,SH1,AC9
ST1SB,SH2,AC9
ST1SB,SH3,AC9
ST1SB,SH4,AC9
ST1SB,SH5,AC9
ST1SB,SH5b,AC9
ST1SB,SH6,AC9
ST1SB,SH7,AC9
ST1SB,SH8,AC9
ST1SB,SP1,AC5
ST1SB,SP10,AC5
ST1SB,SP1a,AC5
ST1SB,SP2,AC5
ST1SB,SP2a,AC5
ST1SB,SP3,AC5
ST1SB,SP4,AC5
ST1SB,SP4a,AC5
ST1SB,SP4b,AC5
ST1SB,SP5,AC5
ST1SB,SP6,AC5
ST1SB,SP7,AC5
ST1SB,SP8,AC5
ST1SB,TH1,AC9
ST1SB,TH1a,AC9
ST1SB,TH5,AC9
ST1SB,TH6,AC9
ST1SB,TH7,AC9
ST1SB,TH8,AC9
ST1SB,TH8a,AC9
ST1SB,TH9,AC9
ST2,CA1,AC10
ST2,CA2,AC6
ST2,IH1,AC6
ST2,IH1a,AC6
ST2,IH2,AC6
ST2,IH2a,AC6
ST2,IH3,AC10
ST2,IH4,AC10
ST2,IH4a,AC10
ST2,IH5,AC10
ST2,IH6,AC10
ST2,IH6a,AC10
ST2,IH6b,AC10
ST2,IH7,AC10
ST2,IH8,AC6
ST2,IH9,AC10
ST2,KA1,AC10
ST2,KA2,AC10
ST2,KA3,AC10
ST2,KA4,AC10
ST2,MW1,AC10
ST2,MW10,AC6
ST2,MW11,AC6
ST2,MW12,AC6
ST2,MW2,AC10
ST2,MW2a,AC10
ST2,MW3,AC10
ST2,MW4,AC10
ST2,MW4a,AC10
ST2,MW5,AC10
ST2,MW6,AC10
ST2,MW7,AC10
ST2,MW8,AC10
ST2,MW9,AC6
ST2,OF1,AC10
ST2,OF3,AC10
ST2,OF4,AC10
ST2,OF5,AC10
ST2,OF7,AC10
ST2,OF8,AC10
ST2,OF9,AC10
ST2,OW1,AC2
ST2,OW2,AC2
ST2,OW3,AC2
ST2,OW4,AC10
ST2,SH1,AC10
ST2,SH2,AC10
ST2,SH3,AC10
ST2,SH4,AC10
ST2,SH5,AC10
ST2,SH5a,AC10
ST2,SH5b,AC10
ST2,SH6,AC10
ST2,SH7,AC10
ST2,SH8,AC10
ST2,SP1,AC6
ST2,SP10,AC6
ST2,SP1a,AC6
ST2,SP2,AC6
ST2,SP2a,AC6
ST2,SP3,AC6
ST2,SP4,AC6
ST2,SP4a,AC6
ST2,SP4b,AC6
ST2,SP5,AC6
ST2,SP6,AC6
ST2,SP7,AC6
ST2,SP8,AC6
ST2,SP9,AC6
ST2,TH1,AC13
ST2,TH1a,AC13
ST2,TH2,AC13
ST2,TH2a,AC13
ST2,TH3,AC13
ST2,TH5,AC13
ST2,TH6,AC13
ST2,TH7,AC13
ST2,TH8,AC13
ST2,TH8a,AC13
ST2,TH9,AC13
ST2B,CA1,AC10
ST2B,IH1,AC6
ST2B,IH1a,AC6
ST2B,IH2,AC6
ST2B,IH2a,AC6
ST2B,IH3,AC10
ST2B,IH4,AC10
ST2B,IH4a,AC10
ST2B,IH5,AC10
ST2B,IH6,AC10
ST2B,IH6a,AC10
ST2B,IH6b,AC10
ST2B,IH7,AC10
ST2B,IH8,AC6
ST2B,IH9,AC10
ST2B,KA1,AC10
ST2B,KA2,AC10
ST2B,KA3,AC10
ST2B,KA4,AC10
ST2B,MW1,AC10
ST2B,MW10,AC6
ST2B,MW11,AC6
ST2B,MW12,AC6
ST2B,MW2,AC10
ST2B,MW2a,AC10
ST2B,MW3,AC10
ST2B,MW4,AC10
ST2B,MW4a,AC10
ST2B,MW5,AC10
ST2B,MW6,AC10
ST2B,MW7,AC10
ST2B,MW8,AC10
ST2B,MW9,AC6
ST2B,OW1,AC2
ST2B,OW2,AC2
ST2B,OW3,AC2
ST2B,OW4,AC10
ST2B,SH1,AC10
ST2B,SH2,AC10
ST2B,SH3,AC10
ST2B,SH4,AC10
ST2B,SH5,AC10
ST2B,SH5a,AC10
ST2B,SH5b,AC10
ST2B,SH6,AC10
ST2B,SH7,AC10
ST2B,SH8,AC10
ST2B,SP1,AC6
ST2B,SP10,AC6
ST2B,SP1a,AC6
ST2B,SP2,AC6
ST2B,SP2a,AC6
ST2B,SP3,AC6
ST2B,SP4,AC6
ST2B,SP4a,AC6
ST2B,SP4b,AC6
ST2B,SP5,AC6
ST2B,SP6,AC6
ST2B,SP7,AC6
ST2B,SP8,AC6
ST2B,SP9,AC6
ST2B,TH1,AC13
ST2B,TH1a,AC13
ST2B,TH2,AC13
ST2B,TH2a,AC13
ST2B,TH3,AC13
ST2B,TH5,AC13
ST2B,TH6,AC13
ST2B,TH7,AC13
ST2B,TH8,AC13
ST2B,TH8a,AC13
ST2B,TH9,AC13
ST2C,CA1,AC10
ST2C,CA2,AC6
ST2C,IH1,AC6
ST2C,IH1a,AC6
ST2C,IH2,AC6
ST2C,IH2a,AC6
ST2C,IH4,AC10
ST2C,IH4a,AC10
ST2C,IH6,AC10
ST2C,IH6a,AC10
ST2C,IH6b,AC10
ST2C,IH7,AC10
ST2C,IH8,AC6
ST2C,MW1,AC10
ST2C,MW10,AC6
ST2C,MW11,AC6
ST2C,MW12,AC6
ST2C,MW2,AC10
ST2C,MW2a,AC10
ST2C,MW3,AC10
ST2C,MW4,AC10
ST2C,MW4a,AC10
ST2C,MW5,AC10
ST2C,MW6,AC10
ST2C,MW7,AC10
ST2C,MW8,AC10
ST2C,MW9,AC6
ST2C,OW1,AC2
ST2C,OW2,AC2
ST2C,OW3,AC2
ST2C,SH1,AC10
ST2C,SH2,AC10
ST2C,SH3,AC10
ST2C,SH4,AC10
ST2C,SH5,AC10
ST2C,SH5b,AC10
ST2C,SH6,AC10
ST2C,SH7,AC10
ST2C,SH8,AC10
ST2C,SP1,AC6
ST2C,SP10,AC6
ST2C,SP1a,AC6
ST2C,SP2,AC6
ST2C,SP2a,AC6
ST2C,SP3,AC6
ST2C,SP4,AC6
ST2C,SP4a,AC6
ST2C,SP4b,AC6
ST2C,SP5,AC6
ST2C,SP6,AC6
ST2C,SP7,AC6
ST2C,SP8,AC6
ST2C,SP9,AC6
ST2C,TH1,AC10
ST2C,TH1a,AC10
ST2C,TH2,AC10
ST2C,TH2a,AC10
ST2C,TH5,AC10
ST2C,TH6,AC10
ST2C,TH7,AC10
ST2C,TH8,AC10
ST2C,TH8a,AC10
ST2C,TH9,AC10
ST2CB,CA1,AC10
ST2CB,CA2,AC6
ST2CB,IH1,AC6
ST2CB,IH1a,AC6
ST2CB,IH2,AC6
ST2CB,IH2a,AC6
ST2CB,IH4,AC10
ST2CB,IH4a,AC10
ST2CB,IH6,AC10
ST2CB,IH6a,AC10
ST2CB,IH6b,AC10
ST2CB,IH7,AC10
ST2CB,IH8,AC6
ST2CB,MW1,AC10
ST2CB,MW10,AC6
ST2CB,MW11,AC6
ST2CB,MW12,AC6
ST2CB,MW2,AC10
ST2CB,MW2a,AC10
ST2CB,MW3,AC10
ST2CB,MW4,AC10
ST2CB,MW4a,AC10
ST2CB,MW5,AC10
ST2CB,MW6,AC10
ST2CB,MW7,AC10
ST2CB,MW8,AC10
ST2CB,MW9,AC6
ST2CB,OW1,AC2
ST2CB,OW2,AC2
ST2CB,OW3,AC2
ST2CB,SH1,AC10
ST2CB,SH2,AC10
ST2CB,SH3,AC10
ST2CB,SH4,AC10
ST2CB,SH5,AC10
ST2CB,SH5b,AC10
ST2CB,SH6,AC10
ST2CB,SH7,AC10
