ID,SoilCode,VegCode,EcositeCode,EcositeGroup
1334,ST6,SH1,AC11,Acadian
1335,ST6,SH2,AC11,Acadian
1336,ST6,SH3,AC11,Acadian
1337,ST6,SH4,AC11,Acadian
1338,ST6,SH5,AC11,Acadian
1339,ST6,SH5a,AC11,Acadian
1340,ST6,SH5b,AC11,Acadian
1341,ST6,SH6,AC11,Acadian
1342,ST6,SH7,AC11,Acadian
1343,ST6,SH8,AC11,Acadian
1344,ST6C,CA1,AC11,Acadian
1345,ST6C,IH4,AC11,Acadian
1346,ST6C,IH4a,AC11,Acadian
1347,ST6C,IH6,AC11,Acadian
1348,ST6C,IH6a,AC11,Acadian
1349,ST6C,IH6b,AC11,Acadian
1350,ST6C,IH9,AC11,Acadian
1351,ST6C,MW1,AC11,Acadian
1352,ST6C,MW2,AC11,Acadian
1353,ST6C,MW2a,AC11,Acadian
1354,ST6C,MW3,AC11,Acadian
1355,ST6C,MW4,AC11,Acadian
1356,ST6C,MW4a,AC11,Acadian
1357,ST6C,MW5,AC11,Acadian
1358,ST6C,MW6,AC11,Acadian
1359,ST6C,MW7,AC11,Acadian
1360,ST6C,MW8,AC11,Acadian
1361,ST6C,SH1,AC11,Acadian
1362,ST6C,SH2,AC11,Acadian
1363,ST6C,SH3,AC11,Acadian
1364,ST6C,SH4,AC11,Acadian
1365,ST6C,SH5,AC11,Acadian
1366,ST6C,SH5a,AC11,Acadian
1367,ST6C,SH5b,AC11,Acadian
1368,ST6C,SH6,AC11,Acadian
1369,ST6C,SH7,AC11,Acadian
1370,ST6C,SH8,AC11,Acadian
1371,ST6CS,CA1,AC11,Acadian
1372,ST6CS,IH4,AC11,Acadian
1373,ST6CS,IH4a,AC11,Acadian
1374,ST6CS,IH6,AC11,Acadian
1375,ST6CS,IH6a,AC11,Acadian
1376,ST6CS,IH6b,AC11,Acadian
1377,ST6CS,IH9,AC11,Acadian
1378,ST6CS,MW1,AC11,Acadian
1379,ST6CS,MW2,AC11,Acadian
1380,ST6CS,MW2a,AC11,Acadian
1381,ST6CS,MW3,AC11,Acadian
1382,ST6CS,MW4,AC11,Acadian
1383,ST6CS,MW4a,AC11,Acadian
1384,ST6CS,MW5,AC11,Acadian
1385,ST6CS,MW6,AC11,Acadian
1386,ST6CS,MW7,AC11,Acadian
1387,ST6CS,MW8,AC11,Acadian
1388,ST6CS,SH1,AC11,Acadian
1389,ST6CS,SH2,AC11,Acadian
1390,ST6CS,SH3,AC11,Acadian
1391,ST6CS,SH4,AC11,Acadian
1392,ST6CS,SH5,AC11,Acadian
1393,ST6CS,SH5a,AC11,Acadian
1394,ST6CS,SH5b,AC11,Acadian
1395,ST6CS,SH6,AC11,Acadian
1396,ST6CS,SH7,AC11,Acadian
1397,ST6CS,SH8,AC11,Acadian
1398,ST6S,CA1,AC11,Acadian
1399,ST6S,IH4,AC11,Acadian
1400,ST6S,IH4a,AC11,Acadian
1401,ST6S,IH6,AC11,Acadian
1402,ST6S,IH6a,AC11,Acadian
1403,ST6S,IH6b,AC11,Acadian
1404,ST6S,IH9,AC11,Acadian
1405,ST6S,MW7,AC11,Acadian
1406,ST6S,MW8,AC11,Acadian
1407,ST6S,SH1,AC11,Acadian
1408,ST6S,SH2,AC11,Acadian
1409,ST6S,SH3,AC11,Acadian
1410,ST6S,SH4,AC11,Acadian
1411,ST6S,SH5,AC11,Acadian
1412,ST6S,SH5a,AC11,Acadian
1413,ST6S,SH5b,AC11,Acadian
1414,ST6S,SH6,AC11,Acadian
1415,ST6S,SH7,AC11,Acadian
1416,ST6S,SH8,AC11,Acadian
1417,ST9,MW7,AC11,Acadian
1418,ST9,MW8,AC11,Acadian
1419,ST9B,MW7,AC11,Acadian
1420,ST9B,MW8,AC11,Acadian
1421,ST9C,CA1,AC11,Acadian
1422,ST9C,IH4,AC11,Acadian
1423,ST9C,IH4a,AC11,Acadian
1424,ST9C,IH6,AC11,Acadian
1425,ST9C,IH6a,AC11,Acadian
1426,ST9C,IH6b,AC11,Acadian
1427,ST9C,IH7,AC11,Acadian
1428,ST9C,MW1,AC11,Acadian
1429,ST9C,MW2,AC11,Acadian
1430,ST9C,MW2a,AC11,Acadian
1431,ST9C,MW3,AC11,Acadian
1432,ST9C,MW4,AC11,Acadian
1433,ST9C,MW4a,AC11,Acadian
1434,ST9C,MW5,AC11,Acadian
1435,ST9C,MW6,AC11,Acadian
1436,ST9C,MW7,AC11,Acadian
1437,ST9C,MW8,AC11,Acadian
1438,ST9C,SH1,AC11,Acadian
1439,ST9C,SH2,AC11,Acadian
1440,ST9C,SH3,AC11,Acadian
1441,ST9C,SH5,AC11,Acadian
1442,ST9C,SH5a,AC11,Acadian
1443,ST9C,SH5b,AC11,Acadian
1444,ST9C,SH6,AC11,Acadian
1445,ST9C,SH7,AC11,Acadian
1446,ST9C,SH8,AC11,Acadian
1447,ST9CB,CA1,AC11,Acadian
1448,ST9CB,IH4,AC11,Acadian
1449,ST9CB,IH4a,AC11,Acadian
1450,ST9CB,IH6,AC11,Acadian
1451,ST9CB,IH6a,AC11,Acadian
1452,ST9CB,IH6b,AC11,Acadian
1453,ST9CB,IH7,AC11,Acadian
1454,ST9CB,MW1,AC11,Acadian
1455,ST9CB,MW2,AC11,Acadian
1456,ST9CB,MW2a,AC11,Acadian
1457,ST9CB,MW3,AC11,Acadian
1458,ST9CB,MW4,AC11,Acadian
1459,ST9CB,MW4a,AC11,Acadian
1460,ST9CB,MW5,AC11,Acadian
1461,ST9CB,MW6,AC11,Acadian
1462,ST9CB,MW7,AC11,Acadian
1463,ST9CB,MW8,AC11,Acadian
1464,ST9CB,SH1,AC11,Acadian
1465,ST9CB,SH2,AC11,Acadian
1466,ST9CB,SH3,AC11,Acadian
1467,ST9CB,SH5,AC11,Acadian
1468,ST9CB,SH5a,AC11,Acadian
1469,ST9CB,SH5b,AC11,Acadian
1470,ST9CB,SH6,AC11,Acadian
1471,ST9CB,SH7,AC11,Acadian
1472,ST9CB,SH8,AC11,Acadian
1473,ST9CS,CA1,AC11,Acadian
1474,ST9CS,IH4,AC11,Acadian
1475,ST9CS,IH4a,AC11,Acadian
1476,ST9CS,IH6,AC11,Acadian
1477,ST9CS,IH6a,AC11,Acadian
1478,ST9CS,IH6b,AC11,Acadian
1479,ST9CS,IH7,AC11,Acadian
1480,ST9CS,MW1,AC11,Acadian
1481,ST9CS,MW2,AC11,Acadian
1482,ST9CS,MW2a,AC11,Acadian
1483,ST9CS,MW3,AC11,Acadian
1484,ST9CS,MW4,AC11,Acadian
1485,ST9CS,MW4a,AC11,Acadian
1486,ST9CS,MW5,AC11,Acadian
1487,ST9CS,MW6,AC11,Acadian
1488,ST9CS,MW7,AC11,Acadian
1489,ST9CS,MW8,AC11,Acadian
1490,ST9CS,SH1,AC11,Acadian
1491,ST9CS,SH2,AC11,Acadian
1492,ST9CS,SH3,AC11,Acadian
1493,ST9CS,SH5,AC11,Acadian
1494,ST9CS,SH5a,AC11,Acadian
1495,ST9CS,SH5b,AC11,Acadian
1496,ST9CS,SH6,AC11,Acadian
1497,ST9CS,SH7,AC11,Acadian
1498,ST9CS,SH8,AC11,Acadian
1499,ST9CSB,CA1,AC11,Acadian
1500,ST9CSB,IH4,AC11,Acadian
1501,ST9CSB,IH4a,AC11,Acadian
1502,ST9CSB,IH6,AC11,Acadian
1503,ST9CSB,IH6a,AC11,Acadian
1504,ST9CSB,IH6b,AC11,Acadian
1505,ST9CSB,IH7,AC11,Acadian
1506,ST9CSB,MW1,AC11,Acadian
1507,ST9CSB,MW2,AC11,Acadian
1508,ST9CSB,MW2a,AC11,Acadian
1509,ST9CSB,MW3,AC11,Acadian
1510,ST9CSB,MW4,AC11,Acadian
1511,ST9CSB,MW4a,AC11,Acadian
1512,ST9CSB,MW5,AC11,Acadian
1513,ST9CSB,MW6,AC11,Acadian
1514,ST9CSB,MW7,AC11,Acadian
1515,ST9CSB,MW8,AC11,Acadian
1516,ST9CSB,SH1,AC11,Acadian
1517,ST9CSB,SH2,AC11,Acadian
1518,ST9CSB,SH3,AC11,Acadian
1519,ST9CSB,SH5,AC11,Acadian
1520,ST9CSB,SH5a,AC11,Acadian
1521,ST9CSB,SH5b,AC11,Acadian
1522,ST9CSB,SH6,AC11,Acadian
1523,ST9CSB,SH7,AC11,Acadian
1524,ST9CSB,SH8,AC11,Acadian
1525,ST9S,MW7,AC11,Acadian
1526,ST9S,MW8,AC11,Acadian
1527,ST9SB,MW7,AC11,Acadian
1528,ST9SB,MW8,AC11,Acadian
1529,ST10,WC10,AC12,Acadian
1530,ST10,WC10a,AC12,Acadian
1531,ST10,WC5,AC12,Acadian
1532,ST10,WC8,AC12,Acadian
1533,ST10,WC9,AC12,Acadian
1534,ST10,WD3,AC12,Acadian
1535,ST10,WD4,AC12,Acadian
1536,ST10,WM1,AC12,Acadian
1537,ST10,WM2,AC12,Acadian
1538,ST10,WM4,AC12,Acadian
1539,ST10S,WC10,AC12,Acadian
1540,ST10S,WC10a,AC12,Acadian
1541,ST10S,WC5,AC12,Acadian
1542,ST10S,WC8,AC12,Acadian
1543,ST10S,WC9,AC12,Acadian
1544,ST10S,WD3,AC12,Acadian
1545,ST10S,WD4,AC12,Acadian
1546,ST10S,WM1,AC12,Acadian
1547,ST10S,WM2,AC12,Acadian
1548,ST10S,WM4,AC12,Acadian
1549,ST13,WC10,AC12,Acadian
1550,ST13,WC10a,AC12,Acadian
1551,ST13,WC5,AC12,Acadian
1552,ST13,WC8,AC12,Acadian
1553,ST13,WC9,AC12,Acadian
1554,ST13,WD3,AC12,Acadian
1555,ST13,WD4,AC12,Acadian
1556,ST13,WM1,AC12,Acadian
1557,ST13,WM2,AC12,Acadian
1558,ST13,WM4,AC12,Acadian
1559,ST13S,WC10,AC12,Acadian
1560,ST13S,WC10a,AC12,Acadian
1561,ST13S,WC5,AC12,Acadian
1562,ST13S,WC8,AC12,Acadian
1563,ST13S,WC9,AC12,Acadian
1564,ST13S,WD3,AC12,Acadian
1565,ST13S,WD4,AC12,Acadian
1566,ST13S,WM1,AC12,Acadian
1567,ST13S,WM2,AC12,Acadian
1568,ST13S,WM4,AC12,Acadian
1569,ST14,WC10,AC12,Acadian
1570,ST14,WC10a,AC12,Acadian
1571,ST14,WD3,AC12,Acadian
1572,ST14,WD4,AC12,Acadian
1573,ST14,WM2,AC12,Acadian
1574,ST14,WM4,AC12,Acadian
1575,ST14B,WC10,AC12,Acadian
1576,ST14B,WC10a,AC12,Acadian
1577,ST14B,WD3,AC12,Acadian
1578,ST14B,WD4,AC12,Acadian
1579,ST14B,WM2,AC12,Acadian
1580,ST14B,WM4,AC12,Acadian
1581,ST14S,WC10,AC12,Acadian
1582,ST14S,WC10a,AC12,Acadian
1583,ST14S,WD3,AC12,Acadian
1584,ST14S,WD4,AC12,Acadian
1585,ST14S,WM2,AC12,Acadian
1586,ST14S,WM4,AC12,Acadian
1587,ST14SB,WC10,AC12,Acadian
1588,ST14SB,WC10a,AC12,Acadian
1589,ST14SB,WD3,AC12,Acadian
1590,ST14SB,WD4,AC12,Acadian
1591,ST14SB,WM2,AC12,Acadian
1592,ST14SB,WM4,AC12,Acadian
1593,ST4,WC10,AC12,Acadian
1594,ST4,WC10a,AC12,Acadian
1595,ST4,WD3,AC12,Acadian
1596,ST4,WD4,AC12,Acadian
1597,ST4,WD5,AC12,Acadian
1598,ST4,WM2,AC12,Acadian
1599,ST4,WM4,AC12,Acadian
1600,ST4B,WC10,AC12,Acadian
1601,ST4B,WC10a,AC12,Acadian
1602,ST4B,WD3,AC12,Acadian
1603,ST4B,WD4,AC12,Acadian
1604,ST4B,WD5,AC12,Acadian
1605,ST4B,WM2,AC12,Acadian
1606,ST4B,WM4,AC12,Acadian
1607,ST4S,WC10,AC12,Acadian
1608,ST4S,WC10a,AC12,Acadian
1609,ST4S,WD3,AC12,Acadian
1610,ST4S,WD4,AC12,Acadian
1611,ST4S,WD5,AC12,Acadian
1612,ST4S,WM2,AC12,Acadian
1613,ST4S,WM4,AC12,Acadian
1614,ST4SB,WC10,AC12,Acadian
1615,ST4SB,WC10a,AC12,Acadian
1616,ST4SB,WD3,AC12,Acadian
1617,ST4SB,WD4,AC12,Acadian
1618,ST4SB,WD5,AC12,Acadian
1619,ST4SB,WM2,AC12,Acadian
1620,ST4SB,WM4,AC12,Acadian
1621,ST7,WC10,AC12,Acadian
1622,ST7,WC10a,AC12,Acadian
1623,ST7,WC5,AC12,Acadian
1624,ST7,WC8,AC12,Acadian
1625,ST7,WC9,AC12,Acadian
1626,ST7,WD3,AC12,Acadian
1627,ST7,WD4,AC12,Acadian
1628,ST7,WD5,AC12,Acadian
1629,ST7,WM2,AC12,Acadian
1630,ST7,WM4,AC12,Acadian
1631,ST7S,WC10,AC12,Acadian
1632,ST7S,WC10a,AC12,Acadian
1633,ST7S,WC5,AC12,Acadian
1634,ST7S,WC8,AC12,Acadian
1635,ST7S,WC9,AC12,Acadian
1636,ST7S,WD3,AC12,Acadian
1637,ST7S,WD4,AC12,Acadian
1638,ST7S,WD5,AC12,Acadian
1639,ST7S,WM2,AC12,Acadian
1640,ST7S,WM4,AC12,Acadian
1641,ST11,CA1,AC13,Acadian
1642,ST11,IH3,AC13,Acadian
1643,ST11,IH4,AC13,Acadian
1644,ST11,IH4a,AC13,Acadian
1645,ST11,IH5,AC13,Acadian
1646,ST11,IH6,AC13,Acadian
1647,ST11,IH6a,AC13,Acadian
1648,ST11,IH6b,AC13,Acadian
1649,ST11,IH7,AC13,Acadian
1650,ST11,IH9,AC13,Acadian
1651,ST11,KA1,AC13,Acadian
1652,ST11,KA2,AC13,Acadian
1653,ST11,KA3,AC13,Acadian
1654,ST11,KA4,AC13,Acadian
1655,ST11,MW1,AC13,Acadian
1656,ST11,MW2,AC13,Acadian
1657,ST11,MW2a,AC13,Acadian
1658,ST11,MW3,AC13,Acadian
1659,ST11,MW4,AC13,Acadian
1660,ST11,MW4a,AC13,Acadian
1661,ST11,MW5,AC13,Acadian
1662,ST11,MW6,AC13,Acadian
1663,ST11,MW7,AC13,Acadian
1664,ST11,MW8,AC13,Acadian
1665,ST11,OF1,AC13,Acadian
1666,ST11,OF3,AC13,Acadian
1667,ST11,OF4,AC13,Acadian
1668,ST11,OF5,AC13,Acadian
1669,ST11,OF6,AC13,Acadian
1670,ST11,OF7,AC13,Acadian
1671,ST11,OF8,AC13,Acadian
1672,ST11,OF9,AC13,Acadian
1673,ST11,SH1,AC13,Acadian
1674,ST11,SH2,AC13,Acadian
1675,ST11,SH3,AC13,Acadian
1676,ST11,SH5,AC13,Acadian
1677,ST11,SH5a,AC13,Acadian
1678,ST11,SH5b,AC13,Acadian
1679,ST11,SH6,AC13,Acadian
1680,ST11,SH7,AC13,Acadian
1681,ST11,SH8,AC13,Acadian
1682,ST11,TH1,AC13,Acadian
1683,ST11,TH1a,AC13,Acadian
1684,ST11,TH2,AC13,Acadian
1685,ST11,TH2a,AC13,Acadian
1686,ST11,TH3,AC13,Acadian
1687,ST11,TH5,AC13,Acadian
1688,ST11,TH6,AC13,Acadian
1689,ST11,TH7,AC13,Acadian
1690,ST11,TH8,AC13,Acadian
1691,ST11,TH8a,AC13,Acadian
1692,ST11,TH9,AC13,Acadian
1693,ST11S,CA1,AC13,Acadian
1694,ST11S,IH3,AC13,Acadian
1695,ST11S,IH4,AC13,Acadian
1696,ST11S,IH4a,AC13,Acadian
1697,ST11S,IH5,AC13,Acadian
1698,ST11S,IH6,AC13,Acadian
1699,ST11S,IH6a,AC13,Acadian
1700,ST11S,IH6b,AC13,Acadian
1701,ST11S,IH7,AC13,Acadian
1702,ST11S,IH9,AC13,Acadian
1703,ST11S,KA1,AC13,Acadian
1704,ST11S,KA2,AC13,Acadian
1705,ST11S,KA3,AC13,Acadian
1706,ST11S,KA4,AC13,Acadian
1707,ST11S,MW1,AC13,Acadian
1708,ST11S,MW2,AC13,Acadian
1709,ST11S,MW2a,AC13,Acadian
1710,ST11S,MW3,AC13,Acadian
1711,ST11S,MW4,AC13,Acadian
1712,ST11S,MW4a,AC13,Acadian
1713,ST11S,MW5,AC13,Acadian
1714,ST11S,MW6,AC13,Acadian
1715,ST11S,MW7,AC13,Acadian
1716,ST11S,MW8,AC13,Acadian
1717,ST11S,SH1,AC13,Acadian
1718,ST11S,SH2,AC13,Acadian
1719,ST11S,SH3,AC13,Acadian
1720,ST11S,SH5,AC13,Acadian
1721,ST11S,SH5a,AC13,Acadian
1722,ST11S,SH5b,AC13,Acadian
1723,ST11S,SH6,AC13,Acadian
1724,ST11S,SH7,AC13,Acadian
1725,ST11S,SH8,AC13,Acadian
1726,ST11S,TH1,AC13,Acadian
1727,ST11S,TH1a,AC13,Acadian
1728,ST11S,TH2,AC13,Acadian
1729,ST11S,TH2a,AC13,Acadian
1730,ST11S,TH3,AC13,Acadian
1731,ST11S,TH5,AC13,Acadian
1732,ST11S,TH6,AC13,Acadian
1733,ST11S,TH7,AC13,Acadian
1734,ST11S,TH8,AC13,Acadian
1735,ST11S,TH8a,AC13,Acadian
1736,ST11S,TH9,AC13,Acadian
1737,ST17,OW5,AC13,Acadian
1738,ST17S,OW5,AC13,Acadian
1739,ST2,TH1,AC13,Acadian
1740,ST2,TH1a,AC13,Acadian
1741,ST2,TH2,AC13,Acadian
1742,ST2,TH2a,AC13,Acadian
1743,ST2,TH3,AC13,Acadian
1744,ST2,TH5,AC13,Acadian
1745,ST2,TH6,AC13,Acadian
1746,ST2,TH7,AC13,Acadian
1747,ST2,TH8,AC13,Acadian
1748,ST2,TH8a,AC13,Acadian
1749,ST2,TH9,AC13,Acadian
1750,ST2B,TH1,AC13,Acadian
1751,ST2B,TH1a,AC13,Acadian
1752,ST2B,TH2,AC13,Acadian
1753,ST2B,TH2a,AC13,Acadian
1754,ST2B,TH3,AC13,Acadian
1755,ST2B,TH5,AC13,Acadian
1756,ST2B,TH6,AC13,Acadian
1757,ST2B,TH7,AC13,Acadian
1758,ST2B,TH8,AC13,Acadian
1759,ST2B,TH8a,AC13,Acadian
1760,ST2B,TH9,AC13,Acadian
1761,ST2L,IH3,AC13,Acadian
1762,ST2L,IH5,AC13,Acadian
1763,ST2L,IH7,AC13,Acadian
1764,ST2L,KA1,AC13,Acadian
1765,ST2L,KA2,AC13,Acadian
1766,ST2L,KA3,AC13,Acadian
1767,ST2L,KA4,AC13,Acadian
1768,ST2L,MW1,AC13,Acadian
1769,ST2L,MW2,AC13,Acadian
1770,ST2L,MW2a,AC13,Acadian
1771,ST2L,MW3,AC13,Acadian
1772,ST2L,MW4,AC13,Acadian
1773,ST2L,MW4a,AC13,Acadian
1774,ST2L,MW5,AC13,Acadian
1775,ST2L,MW6,AC13,Acadian
1776,ST2L,OF1,AC13,Acadian
1777,ST2L,OF3,AC13,Acadian
1778,ST2L,OF4,AC13,Acadian
1779,ST2L,OF5,AC13,Acadian
1780,ST2L,OF6,AC13,Acadian
1781,ST2L,OF7,AC13,Acadian
1782,ST2L,OF8,AC13,Acadian
1783,ST2L,OF9,AC13,Acadian
1784,ST2L,TH1,AC13,Acadian
1785,ST2L,TH1a,AC13,Acadian
1786,ST2L,TH2,AC13,Acadian
1787,ST2L,TH2a,AC13,Acadian
1788,ST2L,TH3,AC13,Acadian
1789,ST2L,TH4,AC13,Acadian
1790,ST2L,TH5,AC13,Acadian
1791,ST2L,TH6,AC13,Acadian
1792,ST2L,TH7,AC13,Acadian
1793,ST2L,TH8,AC13,Acadian
1794,ST2L,TH8a,AC13,Acadian
1795,ST2L,TH9,AC13,Acadian
1796,ST2LB,IH3,AC13,Acadian
1797,ST2LB,IH5,AC13,Acadian
1798,ST2LB,IH7,AC13,Acadian
1799,ST2LB,KA1,AC13,Acadian
1800,ST2LB,KA2,AC13,Acadian
1801,ST2LB,KA3,AC13,Acadian
1802,ST2LB,KA4,AC13,Acadian
1803,ST2LB,MW1,AC13,Acadian
1804,ST2LB,MW2,AC13,Acadian
1805,ST2LB,MW2a,AC13,Acadian
1806,ST2LB,MW3,AC13,Acadian
1807,ST2LB,MW4,AC13,Acadian
1808,ST2LB,MW4a,AC13,Acadian
1809,ST2LB,MW5,AC13,Acadian
1810,ST2LB,MW6,AC13,Acadian
1811,ST2LB,TH1,AC13,Acadian
1812,ST2LB,TH1a,AC13,Acadian
1813,ST2LB,TH2,AC13,Acadian
1814,ST2LB,TH2a,AC13,Acadian
1815,ST2LB,TH3,AC13,Acadian
1816,ST2LB,TH4,AC13,Acadian
1817,ST2LB,TH5,AC13,Acadian
1818,ST2LB,TH6,AC13,Acadian
1819,ST2LB,TH7,AC13,Acadian
1820,ST2LB,TH8,AC13,Acadian
1821,ST2LB,TH8a,AC13,Acadian
1822,ST2LB,TH9,AC13,Acadian
1823,ST2LS,IH3,AC13,Acadian
1824,ST2LS,IH5,AC13,Acadian
1825,ST2LS,IH7,AC13,Acadian
1826,ST2LS,KA1,AC13,Acadian
1827,ST2LS,KA2,AC13,Acadian
1828,ST2LS,KA3,AC13,Acadian
1829,ST2LS,KA4,AC13,Acadian
1830,ST2LS,MW1,AC13,Acadian
1831,ST2LS,MW2,AC13,Acadian
1832,ST2LS,MW2a,AC13,Acadian
1833,ST2LS,MW3,AC13,Acadian
1834,ST2LS,MW4,AC13,Acadian
1835,ST2LS,MW4a,AC13,Acadian
1836,ST2LS,MW5,AC13,Acadian
1837,ST2LS,MW6,AC13,Acadian
1838,ST2LS,TH1,AC13,Acadian
1839,ST2LS,TH1a,AC13,Acadian
1840,ST2LS,TH2,AC13,Acadian
1841,ST2LS,TH2a,AC13,Acadian
1842,ST2LS,TH3,AC13,Acadian
1843,ST2LS,TH5,AC13,Acadian
1844,ST2LS,TH6,AC13,Acadian
1845,ST2LS,TH7,AC13,Acadian
1846,ST2LS,TH8,AC13,Acadian
1847,ST2LS,TH8a,AC13,Acadian
1848,ST2LS,TH9,AC13,Acadian
1849,ST2LSB,IH3,AC13,Acadian
1850,ST2LSB,IH5,AC13,Acadian
1851,ST2LSB,IH7,AC13,Acadian
1852,ST2LSB,KA1,AC13,Acadian
1853,ST2LSB,KA2,AC13,Acadian
1854,ST2LSB,KA3,AC13,Acadian
1855,ST2LSB,KA4,AC13,Acadian
1856,ST2LSB,MW1,AC13,Acadian
1857,ST2LSB,MW2,AC13,Acadian
1858,ST2LSB,MW2a,AC13,Acadian
1859,ST2LSB,MW3,AC13,Acadian
1860,ST2LSB,MW4,AC13,Acadian
1861,ST2LSB,MW4a,AC13,Acadian
1862,ST2LSB,MW5,AC13,Acadian
1863,ST2LSB,MW6,AC13,Acadian
1864,ST2LSB,TH1,AC13,Acadian
1865,ST2LSB,TH1a,AC13,Acadian
1866,ST2LSB,TH2,AC13,Acadian
1867,ST2LSB,TH2a,AC13,Acadian
1868,ST2LSB,TH3,AC13,Acadian
1869,ST2LSB,TH5,AC13,Acadian
1870,ST2LSB,TH6,AC13,Acadian
1871,ST2LSB,TH7,AC13,Acadian
1872,ST2LSB,TH8,AC13,Acadian
1873,ST2LSB,TH8a,AC13,Acadian
1874,ST2LSB,TH9,AC13,Acadian
1875,ST2S,TH1,AC13,Acadian
1876,ST2S,TH1a,AC13,Acadian
1877,ST2S,TH2,AC13,Acadian
1878,ST2S,TH2a,AC13,Acadian
1879,ST2S,TH3,AC13,Acadian
1880,ST2S,TH5,AC13,Acadian
1881,ST2S,TH6,AC13,Acadian
1882,ST2S,TH7,AC13,Acadian
1883,ST2S,TH8,AC13,Acadian
1884,ST2S,TH8a,AC13,Acadian
1885,ST2S,TH9,AC13,Acadian
1886,ST2SB,TH1,AC13,Acadian
1887,ST2SB,TH1a,AC13,Acadian
1888,ST2SB,TH2,AC13,Acadian
1889,ST2SB,TH2a,AC13,Acadian
1890,ST2SB,TH3,AC13,Acadian
1891,ST2SB,TH5,AC13,Acadian
1892,ST2SB,TH6,AC13,Acadian
1893,ST2SB,TH7,AC13,Acadian
1894,ST2SB,TH8,AC13,Acadian
1895,ST2SB,TH8a,AC13,Acadian
1896,ST2SB,TH9,AC13,Acadian
1897,ST3,OF6,AC13,Acadian
1898,ST5,IH3,AC13,Acadian
1899,ST5,IH5,AC13,Acadian
1900,ST5,IH7,AC13,Acadian
1901,ST5,KA1,AC13,Acadian
1902,ST5,KA2,AC13,Acadian
1903,ST5,KA3,AC13,Acadian
1904,ST5,KA4,AC13,Acadian
1905,ST5,MW1,AC13,Acadian
1906,ST5,MW2,AC13,Acadian
1907,ST5,MW2a,AC13,Acadian
1908,ST5,MW3,AC13,Acadian
1909,ST5,MW4,AC13,Acadian
1910,ST5,MW4a,AC13,Acadian
1911,ST5,MW5,AC13,Acadian
1912,ST5,MW6,AC13,Acadian
1913,ST5,OF1,AC13,Acadian
1914,ST5,OF3,AC13,Acadian
1915,ST5,OF4,AC13,Acadian
1916,ST5,OF5,AC13,Acadian
1917,ST5,OF6,AC13,Acadian
1918,ST5,OF7,AC13,Acadian
1919,ST5,OF8,AC13,Acadian
1920,ST5,OF9,AC13,Acadian
1921,ST5,TH1,AC13,Acadian
1922,ST5,TH1a,AC13,Acadian
1923,ST5,TH2,AC13,Acadian
1924,ST5,TH2a,AC13,Acadian
1925,ST5,TH3,AC13,Acadian
1926,ST5,TH4,AC13,Acadian
1927,ST5,TH5,AC13,Acadian
1928,ST5,TH6,AC13,Acadian
1929,ST5,TH7,AC13,Acadian
1930,ST5,TH8,AC13,Acadian
1931,ST5,TH8a,AC13,Acadian
1932,ST5,TH9,AC13,Acadian
1933,ST5C,IH3,AC13,Acadian
1934,ST5C,IH5,AC13,Acadian
1935,ST5C,IH7,AC13,Acadian
1936,ST5C,KA1,AC13,Acadian
1937,ST5C,KA2,AC13,Acadian
1938,ST5C,KA3,AC13,Acadian
1939,ST5C,KA4,AC13,Acadian
1940,ST5C,OF1,AC13,Acadian
1941,ST5C,OF3,AC13,Acadian
1942,ST5C,OF4,AC13,Acadian
1943,ST5C,OF5,AC13,Acadian
1944,ST5C,OF6,AC13,Acadian
1945,ST5C,OF7,AC13,Acadian
1946,ST5C,OF8,AC13,Acadian
1947,ST5C,OF9,AC13,Acadian
1948,ST5C,TH1,AC13,Acadian
1949,ST5C,TH1a,AC13,Acadian
1950,ST5C,TH2,AC13,Acadian
1951,ST5C,TH2a,AC13,Acadian
1952,ST5C,TH3,AC13,Acadian
1953,ST5C,TH4,AC13,Acadian
1954,ST5C,TH5,AC13,Acadian
1955,ST5C,TH6,AC13,Acadian
1956,ST5C,TH7,AC13,Acadian
1957,ST5C,TH8,AC13,Acadian
1958,ST5C,TH8a,AC13,Acadian
1959,ST5C,TH9,AC13,Acadian
1960,ST5CS,IH3,AC13,Acadian
1961,ST5CS,IH5,AC13,Acadian
1962,ST5CS,IH7,AC13,Acadian
1963,ST5CS,KA1,AC13,Acadian
1964,ST5CS,KA2,AC13,Acadian
1965,ST5CS,KA3,AC13,Acadian
1966,ST5CS,KA4,AC13,Acadian
1967,ST5CS,TH1,AC13,Acadian
1968,ST5CS,TH1a,AC13,Acadian
1969,ST5CS,TH2,AC13,Acadian
1970,ST5CS,TH2a,AC13,Acadian
1971,ST5CS,TH3,AC13,Acadian
1972,ST5CS,TH5,AC13,Acadian
1973,ST5CS,TH6,AC13,Acadian
1974,ST5CS,TH7,AC13,Acadian
1975,ST5CS,TH8,AC13,Acadian
1976,ST5CS,TH8a,AC13,Acadian
1977,ST5CS,TH9,AC13,Acadian
1978,ST5S,IH3,AC13,Acadian
1979,ST5S,IH5,AC13,Acadian
1980,ST5S,IH7,AC13,Acadian
1981,ST5S,KA1,AC13,Acadian
1982,ST5S,KA2,AC13,Acadian
1983,ST5S,KA3,AC13,Acadian
1984,ST5S,KA4,AC13,Acadian
1985,ST5S,MW1,AC13,Acadian
1986,ST5S,MW2,AC13,Acadian
